date,cancel_public_events,school_closing,restrictions_on_gathering,close_public_transport,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt/contract_relief,public_information_campaigns,testing_policy,contact_tracing,facial_coverings,vaccination_policy,protection_of_elderly_people,total_cases,new_cases,total_deaths,new_deaths,workplace_closing,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred
2020-10-25,2.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0.0,3.0,1807395.0,35688.0,107254.0,406.0,2.0,0.0,0.0,0.0
2020-10-26,2.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0.0,3.0,1855091.0,47696.0,107638.0,384.0,2.0,0.0,0.0,0.0
2020-10-27,2.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0.0,3.0,1902329.0,47238.0,108290.0,652.0,2.0,0.0,0.0,0.0
2020-10-28,2.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0.0,3.0,1950931.0,48602.0,108881.0,591.0,2.0,0.0,0.0,0.0
2020-10-29,2.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0.0,3.0,1997617.0,46686.0,109481.0,600.0,2.0,0.0,0.0,0.0
2020-10-30,2.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0.0,3.0,2044913.0,47296.0,110107.0,626.0,2.0,0.0,0.0,0.0
2020-10-31,2.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0.0,3.0,2083512.0,38599.0,110773.0,666.0,2.0,0.0,0.0,0.0
2020-11-01,2.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0.0,3.0,2122744.0,39232.0,111294.0,521.0,2.0,0.0,0.0,0.0
2020-11-02,2.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0.0,3.0,2173636.0,50892.0,111768.0,474.0,2.0,0.0,0.0,0.0
2020-11-03,2.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0.0,3.0,2219605.0,45969.0,112542.0,774.0,2.0,0.0,0.0,0.0
2020-11-04,2.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0.0,3.0,2268811.0,49206.0,113374.0,832.0,2.0,0.0,0.0,0.0
2020-11-05,2.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0.0,3.0,2317019.0,48208.0,114140.0,766.0,2.0,0.0,0.0,0.0
2020-11-06,2.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0.0,3.0,2363973.0,46954.0,114912.0,772.0,3.0,0.0,0.0,0.0
2020-11-07,2.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0.0,3.0,2407703.0,43730.0,115742.0,830.0,3.0,0.0,0.0,0.0
2020-11-08,2.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0.0,3.0,2448525.0,40822.0,116331.0,589.0,3.0,0.0,0.0,0.0
2020-11-09,2.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0.0,3.0,2501397.0,52872.0,117018.0,687.0,2.0,0.0,0.0,0.0
2020-11-10,2.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0.0,2.0,2549604.0,48207.0,117960.0,942.0,2.0,0.0,0.0,0.0
2020-11-11,2.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0.0,2.0,2600314.0,50710.0,118964.0,1004.0,2.0,0.0,0.0,0.0
2020-11-12,2.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0.0,2.0,2658620.0,58306.0,119957.0,993.0,2.0,0.0,0.0,0.0
2020-11-13,2.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0.0,2.0,2710318.0,51698.0,120783.0,826.0,2.0,0.0,0.0,0.0
2020-11-14,2.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0.0,2.0,2755407.0,45089.0,121704.0,921.0,2.0,0.0,0.0,0.0
2020-11-15,2.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0.0,2.0,2796604.0,41197.0,122329.0,625.0,2.0,0.0,0.0,0.0
2020-11-16,2.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0.0,2.0,2844925.0,48321.0,122973.0,644.0,2.0,0.0,0.0,0.0
2020-11-17,2.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0.0,2.0,2888467.0,43542.0,124037.0,1064.0,2.0,0.0,0.0,0.0
2020-11-18,2.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0.0,2.0,2929163.0,40696.0,125080.0,1043.0,2.0,0.0,0.0,0.0
2020-11-19,2.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0.0,2.0,2970121.0,40958.0,126066.0,986.0,2.0,0.0,0.0,0.0
2020-11-20,2.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0.0,2.0,3007479.0,37358.0,127062.0,996.0,2.0,0.0,0.0,0.0
2020-11-21,2.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0.0,2.0,3039894.0,32415.0,127900.0,838.0,2.0,0.0,0.0,0.0
2020-11-22,2.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0.0,2.0,3070456.0,30562.0,128810.0,910.0,2.0,0.0,0.0,0.0
2020-11-23,2.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0.0,2.0,3104932.0,34476.0,129524.0,714.0,2.0,0.0,0.0,0.0
2020-11-24,2.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0.0,2.0,3132909.0,27977.0,130628.0,1104.0,2.0,0.0,0.0,0.0
2020-11-25,2.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0.0,2.0,3167937.0,35028.0,131822.0,1194.0,2.0,0.0,0.0,0.0
2020-11-26,2.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0.0,2.0,3200258.0,32321.0,132781.0,959.0,2.0,0.0,0.0,0.0
2020-11-27,2.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0.0,2.0,3229560.0,29302.0,133761.0,980.0,2.0,0.0,0.0,0.0
2020-11-28,2.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0.0,2.0,3256522.0,26962.0,134726.0,965.0,2.0,0.0,0.0,0.0
2020-11-29,2.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0.0,2.0,3279529.0,23007.0,135442.0,716.0,2.0,0.0,0.0,0.0
2020-11-30,2.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0.0,2.0,3310064.0,30535.0,136110.0,668.0,2.0,0.0,0.0,0.0
2020-12-01,2.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0.0,2.0,3340187.0,30123.0,137138.0,1028.0,2.0,0.0,0.0,0.0
2020-12-02,2.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0.0,2.0,3373040.0,32853.0,138200.0,1062.0,2.0,0.0,0.0,0.0
2020-12-03,2.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0.0,2.0,3403783.0,30743.0,139118.0,918.0,2.0,0.0,0.0,0.0
2020-12-04,2.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0.0,2.0,3435915.0,32132.0,140121.0,1003.0,2.0,0.0,0.0,0.0
2020-12-05,2.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0.0,2.0,3464355.0,28440.0,140925.0,804.0,2.0,0.0,0.0,0.0
2020-12-06,2.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0.0,2.0,3495363.0,31008.0,141592.0,667.0,2.0,0.0,0.0,0.0
2020-12-07,2.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0.0,2.0,3531675.0,36312.0,142247.0,655.0,2.0,0.0,0.0,0.0
2020-12-08,2.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,3565024.0,33349.0,143318.0,1071.0,2.0,0.0,0.0,0.0
2020-12-09,2.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,3603517.0,38493.0,144299.0,981.0,2.0,0.0,0.0,0.0
2020-12-10,2.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,3647397.0,43880.0,145311.0,1012.0,2.0,0.0,0.0,0.0
2020-12-11,2.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,3693463.0,46066.0,146226.0,915.0,2.0,0.0,0.0,0.0
2020-12-12,2.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,3734555.0,41092.0,147234.0,1008.0,2.0,0.0,0.0,0.0
2020-12-13,2.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,3775272.0,40717.0,147858.0,624.0,2.0,0.0,0.0,0.0
2020-12-14,2.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,3830735.0,55463.0,148596.0,738.0,2.0,0.0,0.0,0.0
2020-12-15,2.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,3883569.0,52834.0,149609.0,1013.0,2.0,0.0,0.0,0.0
2020-12-16,2.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,3944158.0,60589.0,150705.0,1096.0,2.0,0.0,0.0,0.0
2020-12-17,2.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,4013977.0,69819.0,151804.0,1099.0,2.0,0.0,0.0,0.0
2020-12-18,2.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,4078901.0,64924.0,152879.0,1075.0,2.0,0.0,0.0,0.0
2020-12-19,2.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,4131542.0,52641.0,153961.0,1082.0,2.0,0.0,0.0,0.0
2020-12-20,2.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,4200534.0,68992.0,154838.0,877.0,3.0,0.0,0.0,0.0
2020-12-21,2.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,4282090.0,81556.0,155655.0,817.0,3.0,0.0,0.0,0.0
2020-12-22,2.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,4365368.0,83278.0,156975.0,1320.0,3.0,0.0,0.0,0.0
2020-12-23,2.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,4447541.0,82173.0,158348.0,1373.0,3.0,0.0,0.0,0.0
2020-12-24,2.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,4518968.0,71427.0,159549.0,1201.0,3.0,0.0,0.0,0.0
2020-12-25,2.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,4566112.0,47144.0,160817.0,1268.0,3.0,0.0,0.0,0.0
2020-12-26,2.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,4641914.0,75802.0,161739.0,922.0,3.0,0.0,0.0,0.0
2020-12-27,2.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,4722773.0,80859.0,162774.0,1035.0,3.0,0.0,0.0,0.0
2020-12-28,2.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,4810565.0,87792.0,163854.0,1080.0,3.0,0.0,0.0,0.0
2020-12-29,2.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,4946788.0,136223.0,164981.0,1127.0,3.0,0.0,0.0,0.0
2020-12-30,2.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,5068972.0,122184.0,166722.0,1741.0,3.0,0.0,0.0,0.0
2020-12-31,2.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,5178809.0,109837.0,168510.0,1788.0,3.0,0.0,0.0,0.0
2021-01-01,2.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,5264576.0,85767.0,169975.0,1465.0,3.0,0.0,0.0,0.0
2021-01-02,2.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,5383954.0,119378.0,171253.0,1278.0,3.0,0.0,0.0,0.0
2021-01-03,2.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,5495277.0,111323.0,172515.0,1262.0,3.0,0.0,0.0,0.0
2021-01-04,2.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,5632031.0,136754.0,173818.0,1303.0,3.0,0.0,0.0,0.0
2021-01-05,2.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,5759583.0,127552.0,175620.0,1802.0,3.0,0.0,0.0,0.0
2021-01-06,2.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,5880688.0,121105.0,177675.0,2055.0,3.0,0.0,0.0,0.0
2021-01-07,2.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,5986493.0,105805.0,179892.0,2217.0,3.0,0.0,0.0,0.0
2021-01-08,2.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,6102650.0,116157.0,182269.0,2377.0,3.0,0.0,0.0,0.0
2021-01-09,2.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,6202622.0,99972.0,184397.0,2128.0,3.0,0.0,0.0,0.0
2021-01-10,2.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,6294736.0,92114.0,186133.0,1736.0,3.0,3.4,0.58,0.0
2021-01-11,2.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,6399496.0,104760.0,187903.0,1770.0,3.0,3.61,0.61,0.0
2021-01-12,2.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,6495676.0,96180.0,190464.0,2561.0,3.0,3.92,0.64,0.0
2021-01-13,2.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,6589709.0,94033.0,193336.0,2872.0,3.0,4.34,0.65,0.0
2021-01-14,2.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,6681864.0,92155.0,195924.0,2588.0,3.0,4.81,0.66,0.0
2021-01-15,2.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,6779075.0,97211.0,198528.0,2604.0,3.0,5.32,0.67,0.0
2021-01-16,2.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,6851665.0,72590.0,201241.0,2713.0,3.0,5.76,0.67,0.0
2021-01-17,2.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,6919855.0,68190.0,203273.0,2032.0,3.0,6.04,0.67,0.0
2021-01-18,2.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,7003346.0,83491.0,205273.0,2000.0,3.0,6.34,0.68,0.0
2021-01-19,2.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,7077227.0,73881.0,208373.0,3100.0,3.0,6.85,0.68,0.0
2021-01-20,2.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,7152117.0,74890.0,211575.0,3202.0,3.0,7.39,0.69,0.0
2021-01-21,2.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,7222510.0,70393.0,214214.0,2639.0,3.0,8.0,0.69,0.0
2021-01-22,2.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,7293101.0,70591.0,216949.0,2735.0,3.0,8.71,0.7,0.0
2021-01-23,2.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,7348997.0,55896.0,219584.0,2635.0,3.0,9.44,0.7,0.0
2021-01-24,2.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,7396555.0,47558.0,221433.0,1849.0,3.0,9.77,0.7,0.0
2021-01-25,2.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,7449486.0,52931.0,223288.0,1855.0,3.0,10.19,0.7,0.0
2021-01-26,2.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,7497304.0,47818.0,226091.0,2803.0,3.0,10.65,0.7,0.0
2021-01-27,2.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,7548915.0,51611.0,229048.0,2957.0,3.0,11.11,0.71,0.0
2021-01-28,2.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,7602367.0,53452.0,231511.0,2463.0,3.0,11.73,0.71,0.0
2021-01-29,2.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,7653879.0,51512.0,233916.0,2405.0,3.0,12.45,0.71,0.0
2021-01-30,2.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,7694321.0,40442.0,236141.0,2225.0,3.0,13.34,0.73,0.0
2021-01-31,2.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,7731192.0,36871.0,237723.0,1582.0,3.0,13.82,0.73,0.0
2021-02-01,2.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,7772770.0,41578.0,239135.0,1412.0,3.0,14.34,0.74,0.0
2021-02-02,2.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,7809877.0,37107.0,241547.0,2412.0,3.0,14.89,0.74,0.0
2021-02-03,2.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,7848993.0,39116.0,243844.0,2297.0,3.0,15.59,0.75,0.0
2021-02-04,2.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,7888119.0,39126.0,245585.0,1741.0,3.0,16.31,0.75,0.0
2021-02-05,2.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,7923541.0,35422.0,247472.0,1887.0,3.0,17.04,0.76,0.0
2021-02-06,2.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,7954123.0,30582.0,249087.0,1615.0,3.0,17.86,0.76,0.0
2021-02-07,2.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,7981632.0,27509.0,250213.0,1126.0,3.0,18.27,0.76,0.0
2021-02-08,2.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,8011930.0,30298.0,251327.0,1114.0,3.0,18.8,0.77,0.0
2021-02-09,2.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,8038519.0,26589.0,253102.0,1775.0,3.0,19.41,0.77,0.0
2021-02-10,2.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,8065431.0,26912.0,254815.0,1713.0,3.0,20.08,0.78,0.0
2021-02-11,2.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,8092064.0,26633.0,256169.0,1354.0,3.0,20.83,0.79,0.0
2021-02-12,2.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,8119781.0,27717.0,257563.0,1394.0,3.0,21.64,0.79,0.0
2021-02-13,2.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,8142122.0,22341.0,258770.0,1207.0,3.0,22.39,0.8,0.0
2021-02-14,2.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,8162088.0,19966.0,259633.0,863.0,3.0,22.74,0.8,0.0
2021-02-15,2.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,3.0,8186588.0,24500.0,260478.0,845.0,3.0,23.15,0.81,0.0
2021-02-16,2.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,3.0,8210154.0,23566.0,261843.0,1365.0,3.0,23.69,0.83,0.0
2021-02-17,2.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,3.0,8234813.0,24659.0,263087.0,1244.0,3.0,24.41,0.85,0.0
2021-02-18,2.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,3.0,8258664.0,23851.0,264062.0,975.0,3.0,25.08,0.88,0.0
2021-02-19,2.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,3.0,8281419.0,22755.0,265064.0,1002.0,3.0,25.63,0.9,0.0
2021-02-20,2.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,3.0,8300137.0,18718.0,265961.0,897.0,3.0,26.13,0.91,0.0
2021-02-21,2.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,3.0,8318068.0,17931.0,266586.0,625.0,3.0,26.34,0.93,0.0
2021-02-22,2.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,3.0,8340364.0,22296.0,267143.0,557.0,3.0,26.63,0.96,0.0
2021-02-23,2.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,3.0,8358615.0,18251.0,268071.0,928.0,3.0,27.11,0.99,0.0
2021-02-24,2.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,3.0,8377398.0,18783.0,268879.0,808.0,3.0,27.78,1.04,0.0
2021-02-25,2.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,3.0,8395408.0,18010.0,269557.0,678.0,3.0,28.5,1.09,0.0
2021-02-26,2.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,3.0,8410714.0,15306.0,270205.0,648.0,3.0,29.25,1.14,0.0
2021-02-27,2.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,3.0,8423097.0,12383.0,270802.0,597.0,3.0,29.86,1.18,0.0
2021-02-28,2.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,3.0,8434005.0,10908.0,271227.0,425.0,3.0,30.14,1.21,0.0
2021-03-01,2.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,3.0,8446651.0,12646.0,271627.0,400.0,3.0,30.44,1.25,0.0
2021-03-02,2.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,3.0,8459961.0,13310.0,272214.0,587.0,3.0,30.77,1.33,0.0
2021-03-03,2.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,3.0,8472518.0,12557.0,272919.0,705.0,3.0,31.19,1.43,0.0
2021-03-04,2.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,3.0,8485028.0,12510.0,273394.0,475.0,3.0,31.75,1.54,0.0
2021-03-05,2.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,3.0,8496441.0,11413.0,273852.0,458.0,3.0,32.4,1.62,0.0
2021-03-06,2.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,3.0,8507108.0,10667.0,274220.0,368.0,3.0,33.02,1.67,0.0
